genus,metabolism,light,replicate,run,time,seconds,oxygen_mM,carbondioxide_mM,c12_mM,c13_mM,salinity_ppt,temperature_c,ph,comments,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Light,2:59:00,366,10.05,24.79,24.10,0.69,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Light,2:59:13,380,10.32,24.27,23.57,0.70,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Light,2:59:27,394,10.38,24.95,24.24,0.72,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Light,2:59:41,407,10.17,24.70,24.02,0.67,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Light,2:59:54,421,10.23,24.82,24.11,0.71,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Light,3:00:08,434,10.23,24.67,23.99,0.68,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Light,3:00:21,448,10.30,24.35,23.67,0.68,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Light,3:00:35,461,10.13,24.55,23.90,0.65,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Light,3:00:48,474,10.64,24.51,23.80,0.70,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Light,3:01:01,487,9.90,24.59,23.92,0.67,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Light,3:01:14,502,10.25,24.61,23.91,0.69,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Light,3:01:29,515,10.00,24.37,23.69,0.68,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Light,3:01:42,529,10.20,24.17,23.51,0.66,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Light,3:01:56,542,10.55,24.59,23.89,0.70,31,12,7.92,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Light,3:02:09,556,10.33,24.41,23.75,0.66,31,12,7.92,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:06:42,179,9.50,24.92,24.24,0.68,31,12,7.92,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:06:55,193,9.31,25.24,24.54,0.70,31,12,7.92,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:07:09,207,9.31,25.57,24.84,0.73,31,12,7.92,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:07:23,220,9.14,25.41,24.64,0.77,31,12,7.92,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:07:36,233,9.24,25.12,24.39,0.73,31,12,7.92,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:07:49,246,9.11,25.40,24.67,0.73,31,12,7.92,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:08:02,260,9.77,25.67,24.93,0.74,31,12,7.92,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:08:16,273,9.07,25.55,24.82,0.73,31,12,7.92,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:08:29,286,9.03,25.34,24.60,0.73,31,12,7.92,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:08:42,300,9.29,25.65,24.93,0.72,31,12,7.92,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:08:56,313,9.19,25.82,25.14,0.68,31,12,7.92,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:09:09,327,8.96,25.71,25.01,0.70,31,12,7.92,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:09:23,340,8.79,25.61,24.92,0.69,31,12,7.92,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:09:36,354,9.17,26.10,25.38,0.72,31,12,7.92,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:09:50,368,8.92,25.90,25.20,0.70,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:10:04,382,8.61,25.69,24.97,0.72,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:10:18,395,9.03,25.81,25.09,0.72,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:10:31,408,8.99,26.01,25.23,0.78,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:10:44,422,8.64,25.89,25.14,0.75,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:10:58,436,8.47,26.17,25.43,0.75,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:11:12,449,8.74,26.30,25.53,0.77,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:11:25,462,8.75,26.29,25.54,0.75,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:11:38,476,8.66,26.17,25.43,0.74,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:11:52,489,8.52,26.45,25.67,0.77,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:12:05,503,8.55,26.16,25.45,0.71,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:12:19,516,8.47,26.32,25.57,0.74,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:12:32,530,8.54,26.53,25.76,0.77,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:12:46,543,8.48,26.62,25.89,0.72,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:12:59,557,8.74,26.72,25.96,0.77,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:13:13,571,8.38,26.32,25.56,0.76,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:13:27,585,7.93,26.70,25.95,0.76,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,Dark2,3:13:41,599,7.81,26.46,25.75,0.71,31,12,7.91,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,DIC_f,3:18:28,885,4.14,2375.66,2311.51,64.15,31,12,4.06,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,DIC_f,3:18:41,899,5.17,2361.89,2297.61,64.28,31,12,4.06,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,DIC_f,3:18:55,912,4.96,2366.60,2303.09,63.51,31,12,4.06,probably in,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,DIC_f,3:19:08,926,5.12,2367.86,2303.93,63.93,31,12,4.06,probs invalid total DIC....,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,DIC_f,3:19:22,940,4.73,2337.05,2273.75,63.30,31,12,4.06,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,DIC_f,3:19:36,953,5.59,2369.99,2306.31,63.67,31,12,4.06,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,DIC_f,3:19:49,968,5.13,2350.60,2287.22,63.38,31,12,4.06,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,DIC_f,3:20:04,981,5.50,2365.30,2301.82,63.48,31,12,4.06,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,DIC_f,3:20:17,995,5.50,2352.67,2289.05,63.62,31,12,4.06,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,DIC_f,3:20:31,1008,5.67,2370.67,2307.01,63.66,31,12,4.06,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,DIC_f,3:20:44,1021,5.56,2369.94,2306.31,63.63,31,12,4.06,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,DIC_f,3:20:57,1034,5.46,2369.49,2306.18,63.31,31,12,4.06,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,DIC_f,3:21:10,1048,5.89,2371.70,2307.57,64.13,31,12,4.06,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,DIC_f,3:21:24,1062,5.76,2366.02,2302.52,63.50,31,12,4.06,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,DIC_f,3:21:38,1076,5.22,2354.85,2291.86,62.99,31,12,4.06,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,DIC_f,3:21:52,1089,5.29,2363.68,2300.56,63.12,31,12,4.06,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,DIC_f,3:22:05,1103,5.71,2359.07,2295.65,63.43,31,12,4.06,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,DIC_f,3:22:19,1116,5.67,2379.63,2316.41,63.21,31,12,4.06,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,DIC_f,3:22:32,1130,6.04,2349.39,2285.67,63.71,31,12,4.06,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,DIC_f,3:22:46,1144,5.75,2363.13,2299.86,63.27,31,12,4.06,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,DIC_f,3:23:00,1156,6.22,2357.65,2294.39,63.26,31,12,4.06,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,DIC_f,3:23:12,1171,6.15,2353.91,2290.31,63.60,31,12,4.06,,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,DIC_f,3:23:27,1184,6.04,2355.67,2292.14,63.53,31,12,4.06,end fD,,,,,,,,,,,,
Odonthalia,nonccm,Low,1,DIC_f,3:23:40,1197,6.29,1987.55,1923.72,63.84,31,12,4.06,end fDIC now,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,9:53:50,301,9.42,18.09,17.57,0.51,31,12,7.89,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,9:54:03,315,8.94,18.17,17.64,0.52,31,12,7.89,7.89,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,9:54:17,328,8.77,18.32,17.80,0.52,31,12,7.89,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,9:54:30,342,9.18,18.06,17.54,0.52,31,12,7.89,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,9:54:44,356,9.41,18.37,17.83,0.53,31,12,7.89,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,9:54:58,370,8.53,18.20,17.65,0.55,31,12,7.89,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,9:55:12,384,9.02,18.16,17.68,0.48,31,12,7.9,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,9:55:26,397,8.76,18.08,17.58,0.50,31,12,7.9,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,9:55:39,411,9.18,18.29,17.79,0.51,31,12,7.9,7.9,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,9:55:53,425,8.87,18.31,17.80,0.50,31,12,7.9,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,9:56:07,439,9.37,18.49,17.98,0.50,31,12,7.9,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,9:56:21,453,8.71,18.34,17.84,0.50,31,12,7.9,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,9:56:35,466,9.08,18.78,18.28,0.51,31,12,7.9,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,9:56:48,480,9.53,18.61,18.12,0.49,31,12,7.9,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,9:57:02,494,9.06,18.33,17.83,0.50,31,12,7.91,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,9:57:16,508,8.65,18.66,18.15,0.51,31,12,7.91,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,9:57:30,521,9.19,18.77,18.21,0.56,31,12,7.91,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,9:57:43,535,8.87,18.76,18.27,0.49,31,12,7.91,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,9:57:57,549,8.72,18.91,18.38,0.53,31,12,7.91,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,9:58:11,563,8.71,18.72,18.23,0.49,31,12,7.91,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,9:58:25,576,8.72,18.88,18.35,0.53,31,12,7.91,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,9:58:38,590,9.33,18.87,18.32,0.56,31,12,7.91,7.91,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,9:58:52,605,8.81,18.67,18.15,0.52,31,12,7.91,light on now,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:02:33,206,8.48,18.59,18.08,0.51,31,12,7.92,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:02:46,220,8.92,18.87,18.33,0.53,31,12,7.92,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:03:00,233,8.62,18.85,18.36,0.49,31,12,7.92,7.92,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:03:13,247,8.86,18.63,18.09,0.54,31,12,7.92,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:03:27,260,8.34,18.59,18.09,0.50,31,12,7.92,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:03:40,273,8.51,18.54,18.00,0.54,31,12,7.92,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:03:53,287,8.78,18.50,17.99,0.51,31,12,7.92,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:04:07,300,8.65,18.67,18.15,0.52,31,12,7.93,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:04:20,314,9.04,18.77,18.24,0.53,31,12,7.93,9,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:04:34,328,8.66,18.48,18.00,0.48,31,12,7.93,7.93,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:04:48,341,9.40,18.39,17.86,0.54,31,12,7.93,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:05:01,356,8.71,18.49,17.96,0.52,31,12,7.93,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:05:16,369,8.87,18.28,17.75,0.53,31,12,7.93,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:05:29,383,9.18,18.35,17.82,0.53,31,12,7.93,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:05:43,396,9.05,18.08,17.58,0.51,31,12,7.94,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:05:56,410,8.94,18.44,17.90,0.54,31,12,7.94,7.94,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:06:10,424,9.13,18.07,17.59,0.49,31,12,7.94,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:06:24,438,8.79,18.18,17.63,0.55,31,12,7.94,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:06:38,451,8.64,18.33,17.83,0.51,31,12,7.94,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:06:51,464,8.86,18.11,17.64,0.48,31,12,7.94,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:07:04,479,9.32,18.10,17.57,0.53,31,12,7.94,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:07:19,493,8.90,18.13,17.62,0.51,31,12,7.94,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:07:33,507,9.35,18.20,17.69,0.51,31,12,7.94,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:07:47,520,9.01,18.05,17.56,0.49,31,12,7.94,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:08:00,533,9.05,18.16,17.67,0.49,31,12,7.94,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:08:13,546,9.03,17.71,17.23,0.49,31,12,7.94,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Light,10:08:26,560,8.35,17.88,17.38,0.49,31,12,7.94,7.94,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,10:14:07,259,8.91,17.68,17.17,0.50,31,12,7.96,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,10:14:20,272,8.48,17.74,17.21,0.53,31,12,7.96,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,10:14:33,285,8.08,17.46,16.94,0.52,31,12,7.96,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,10:14:46,299,8.65,17.73,17.25,0.48,31,12,7.96,7.96,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,10:15:00,313,8.68,17.94,17.43,0.52,31,12,7.96,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,10:15:14,326,8.58,17.67,17.16,0.51,31,12,7.96,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,10:15:27,340,8.43,17.83,17.33,0.49,31,12,7.96,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,10:15:41,353,8.30,17.70,17.23,0.47,31,12,7.96,7.96,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,10:15:54,367,8.26,17.72,17.23,0.49,31,12,7.96,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,10:16:08,381,8.34,18.11,17.60,0.51,31,12,7.96,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,10:16:22,395,8.33,18.07,17.53,0.54,31,12,7.96,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,10:16:36,408,8.26,17.84,17.38,0.46,31,12,7.96,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,10:16:49,422,7.87,18.02,17.53,0.48,31,12,7.96,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,10:17:03,435,8.27,18.01,17.55,0.46,31,12,7.96,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,10:17:16,449,8.37,17.85,17.38,0.47,31,12,7.96,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,10:17:30,462,7.87,17.85,17.33,0.52,31,12,7.96,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,10:17:43,476,7.93,17.71,17.22,0.49,31,12,7.96,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,10:17:57,489,7.84,18.17,17.65,0.52,31,12,7.96,7.96,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,10:18:10,503,8.15,17.93,17.43,0.50,31,12,7.96,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,10:18:24,516,8.22,17.91,17.45,0.46,31,12,7.96,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,10:18:37,530,7.52,17.78,17.31,0.47,31,12,7.96,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,10:18:51,544,8.11,18.36,17.87,0.49,31,12,7.96,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,10:19:05,558,7.96,18.15,17.65,0.49,31,12,7.96,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_f,10:21:08,681,4.12,2324.10,2264.63,59.47,31,12,,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_f,10:21:22,694,4.37,2333.18,2273.61,59.58,31,12,,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_f,10:21:35,707,4.62,2344.27,2284.42,59.85,31,12,,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_f,10:21:48,720,4.46,2348.23,2288.20,60.03,31,12,,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_f,10:22:01,734,4.85,2360.54,2300.28,60.26,31,12,,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_f,10:22:15,748,4.43,2337.58,2277.41,60.17,31,12,,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_f,10:22:29,762,4.71,2337.35,2277.41,59.94,31,12,,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_f,10:22:43,775,4.31,2335.12,2275.16,59.97,31,12,,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_f,10:22:56,788,4.76,2339.98,2279.92,60.05,31,12,,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_f,10:23:09,801,4.76,2357.27,2297.06,60.22,31,12,,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_f,10:23:22,814,4.86,2336.43,2276.14,60.29,31,12,,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_f,10:23:35,828,4.77,2349.18,2289.19,59.99,31,12,,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_f,10:23:49,841,4.88,2309.05,2248.48,60.57,31,12,,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_f,10:24:02,855,4.93,2348.70,2288.63,60.06,31,12,,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_f,10:24:16,868,4.92,2355.14,2294.67,60.48,31,12,,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_f,10:24:29,881,4.94,2347.59,2287.36,60.23,31,12,,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_f,10:24:42,894,4.40,2339.44,2279.50,59.94,31,12,,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_f,10:24:55,908,4.51,2335.76,2275.86,59.91,31,12,,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_f,10:25:09,922,4.86,2328.99,2268.69,60.30,31,12,,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_f,10:25:23,936,4.91,2339.09,2278.94,60.15,31,12,,end fDIC now,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_f,10:25:37,950,4.48,2323.04,2263.22,59.82,31,12,,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:30:36,1248,6.26,2301.86,2242.17,59.69,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:30:49,1261,5.85,2270.87,2211.15,59.72,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:31:02,1274,6.29,2281.89,2221.68,60.21,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:31:15,1288,6.45,2304.89,2244.28,60.61,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:31:29,1302,6.31,2273.92,2213.96,59.96,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:31:43,1316,6.07,2274.49,2214.80,59.69,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:31:57,1329,5.85,2277.14,2217.75,59.39,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:32:10,1343,6.14,2293.38,2233.61,59.77,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:32:24,1357,6.38,2302.22,2242.17,60.05,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:32:38,1371,6.20,2291.76,2231.78,59.98,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:32:52,1384,6.13,2282.37,2222.66,59.71,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:33:05,1398,6.28,2302.02,2242.03,59.99,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:33:19,1412,6.51,2282.27,2222.38,59.89,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:33:33,1425,6.26,2300.16,2240.48,59.67,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:33:46,1439,6.79,2310.74,2250.45,60.28,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:34:00,1453,6.74,2285.43,2225.05,60.38,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:34:14,1467,6.60,2299.74,2240.06,59.67,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:34:28,1481,6.35,2304.00,2244.42,59.58,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:34:42,1494,6.02,2254.14,2195.01,59.13,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:34:55,1507,6.43,2295.85,2236.14,59.71,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:35:08,1521,6.56,2299.99,2240.06,59.93,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:35:22,1535,6.61,2307.30,2247.51,59.79,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:35:36,1549,6.73,2319.72,2259.71,60.01,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:35:50,1563,6.69,2304.53,2244.70,59.83,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:36:04,1575,6.41,2310.28,2250.87,59.41,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:36:16,1588,6.39,2291.83,2232.49,59.34,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:36:29,1601,6.14,2280.22,2221.40,58.82,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:36:42,1614,5.99,2278.76,2219.99,58.76,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:36:55,1627,6.22,2291.19,2232.20,58.99,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:37:08,1640,6.45,2285.91,2226.45,59.47,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:37:21,1654,6.36,2291.96,2232.77,59.19,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:37:35,1667,6.45,2311.69,2252.28,59.41,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:37:48,1679,6.97,2297.04,2237.12,59.92,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:38:00,1692,6.56,2296.81,2237.40,59.41,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:38:13,1705,6.72,2298.33,2238.53,59.81,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:38:26,1718,6.34,2297.11,2237.81,59.30,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:38:39,1731,6.50,2304.26,2245.12,59.14,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:38:52,1744,6.49,2307.44,2248.20,59.23,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:39:05,1757,6.54,2286.43,2227.16,59.27,31,12,4.24,,,,,,,,,,,,,
Opuntiella,ccm,Low,2,DIC_i,10:39:18,1770,6.64,2291.59,2232.34,59.25,31,12,4.24,iDIC end NOW,,,,,,,,,,,,
Pyropia,nonccm,High,2,Dark1,10:51:00,354,9.35,23.32,22.70,0.62,31,12,7.93,,,,,,,,,,,,,
