genus,metabolism,light,replicate,run1,run2,time,seconds,oxygen_mM,carbondioxide_mM,bicarbonate_mM,c12_mM,c13_mM,salinity_ppt,temperature_c,ph,,,,,,,comments,,,,,
Schizymenia,ccm,Low,1,Dark2,Dark,19:23:42,453,10.24,20.17,19.13,19.63,0.54,31,12,7.81,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark2,Dark,19:23:56,466,10.31,19.97,18.94,19.42,0.55,31,12,7.81,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark2,Dark,19:24:09,480,10.17,19.89,18.86,19.34,0.55,31,12,7.81,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark2,Dark,19:24:23,494,10.12,20.41,19.36,19.84,0.57,31,12,7.81,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark2,Dark,19:24:37,507,10.01,20.22,19.18,19.68,0.54,31,12,7.81,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark2,Dark,19:24:50,521,10.10,19.98,18.95,19.45,0.53,31,12,7.81,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark2,Dark,19:25:04,534,9.94,20.29,19.24,19.74,0.55,31,12,7.81,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark2,Dark,19:25:17,547,9.84,20.26,19.21,19.68,0.57,31,12,7.81,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark2,Dark,19:25:30,560,9.97,20.07,19.03,19.52,0.55,31,12,7.81,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark2,Dark,19:25:43,574,10.06,20.28,19.23,19.67,0.61,31,12,7.81,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark2,Dark,19:25:57,587,10.08,20.17,19.13,19.62,0.55,31,12,7.81,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:07:44,477,10.56,22.01,20.91,21.41,0.60,31,12,7.78,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:07:57,491,10.68,21.94,20.84,21.32,0.62,31,12,7.78,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:08:11,505,10.46,21.98,20.88,21.35,0.62,31,12,7.78,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:08:25,519,10.09,21.61,20.53,21.02,0.59,31,12,7.78,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:08:39,533,10.15,21.91,20.81,21.28,0.63,31,12,7.78,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:08:53,547,10.07,21.67,20.58,21.08,0.59,31,12,7.78,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:09:07,561,10.41,21.63,20.54,21.02,0.60,31,12,7.78,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:09:21,574,10.02,21.49,20.41,20.82,0.67,31,12,7.78,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:09:34,589,10.45,21.56,20.48,20.98,0.58,31,12,7.78,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:09:49,603,10.33,21.40,20.33,20.81,0.59,31,12,7.78,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:10:03,617,10.10,21.52,20.44,20.91,0.61,31,12,7.78,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:10:17,630,10.19,21.58,20.49,20.96,0.62,31,12,7.79,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:10:30,644,10.13,21.46,20.37,20.85,0.61,31,12,7.79,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:10:44,657,10.38,21.54,20.45,20.95,0.59,31,12,7.79,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:10:57,670,10.34,21.23,20.15,20.63,0.60,31,12,7.79,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:11:10,684,10.39,21.28,20.20,20.67,0.61,31,12,7.79,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:11:24,696,10.42,21.17,20.10,20.56,0.61,31,12,7.79,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:11:36,710,9.81,21.03,19.96,20.40,0.62,31,12,7.79,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:11:50,724,10.26,21.12,20.05,20.54,0.58,31,12,7.79,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:12:04,737,10.55,20.90,19.84,20.31,0.59,31,12,7.79,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:12:17,751,10.55,20.82,19.77,20.24,0.58,31,12,7.79,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:12:31,764,10.31,21.00,19.94,20.43,0.56,31,12,7.79,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:12:44,778,10.41,20.89,19.83,20.27,0.61,31,12,7.79,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:12:58,792,10.59,20.72,19.67,20.14,0.58,31,12,7.79,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:13:12,805,10.48,20.89,19.83,20.30,0.59,31,12,7.79,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:13:25,819,10.74,20.87,19.81,20.28,0.59,31,12,7.79,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:13:39,833,10.13,20.58,19.54,19.99,0.59,31,12,7.79,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:13:53,847,10.36,20.50,19.45,19.91,0.59,31,12,7.8,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:14:07,861,10.73,20.57,19.52,20.00,0.57,31,12,7.8,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:14:21,874,10.48,20.59,19.54,20.02,0.57,31,12,7.8,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:14:34,888,10.29,20.42,19.38,19.82,0.61,31,12,7.8,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:14:48,901,10.19,20.21,19.18,19.68,0.54,31,12,7.8,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:15:01,915,10.86,20.45,19.40,19.88,0.57,31,12,7.8,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:15:15,929,10.38,20.26,19.22,19.71,0.55,31,12,7.8,,,,,,,LIGHT END NOW,,,,,
Schizymenia,ccm,Low,1,Light,Light,19:15:29,943,10.61,20.24,19.19,19.66,0.57,31,12,7.81,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:41:22,97,12.34,25.24,23.67,24.51,0.72,31,12,7.96,,,,,,,END D1 NOW,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:41:36,111,11.81,25.00,23.44,24.37,0.62,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:41:50,125,12.16,24.94,23.38,24.25,0.69,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:42:04,139,12.15,24.80,23.25,24.15,0.65,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:42:18,153,12.18,24.88,23.33,24.21,0.66,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:42:32,166,12.48,24.82,23.27,24.12,0.70,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:42:45,179,12.42,25.26,23.68,24.54,0.72,31,12,7.96,,,,,,,7.94,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:42:58,193,12.27,25.50,23.91,24.79,0.71,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:43:12,206,12.18,25.18,23.61,24.49,0.69,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:43:25,220,11.80,25.15,23.58,24.48,0.68,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:43:39,233,11.99,25.47,23.88,24.74,0.73,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:43:52,247,12.61,25.21,23.64,24.52,0.69,31,12,7.96,,,,,,,7.93,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:44:06,261,11.50,24.86,23.29,24.16,0.71,31,12,7.97,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:44:20,274,11.27,25.38,23.77,24.70,0.68,31,12,7.97,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:44:33,287,11.48,25.11,23.52,24.39,0.72,31,12,7.97,,,,,,,7.93,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:44:46,301,12.14,25.11,23.52,24.39,0.72,31,12,7.97,,,,,,,D1 END NOW,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:45:00,315,11.34,24.97,23.39,24.30,0.67,31,12,7.97,,,,,,,7.98,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:45:14,329,11.55,25.21,23.61,24.52,0.69,31,12,7.97,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:45:28,343,12.02,25.20,23.60,24.49,0.71,31,12,7.97,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:45:42,357,11.79,25.33,23.73,24.62,0.71,31,12,7.97,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:45:56,371,11.64,25.51,23.89,24.78,0.74,31,12,7.97,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:46:10,385,11.65,25.30,23.67,24.58,0.72,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:46:24,398,11.73,25.71,24.06,25.00,0.72,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:46:37,411,11.70,25.75,24.09,25.08,0.68,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:46:50,425,11.77,25.66,24.01,24.95,0.71,31,12,7.98,,,,,,,7.98,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:47:04,438,11.60,25.61,23.96,24.92,0.70,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:47:17,451,11.71,25.85,24.19,25.12,0.72,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:47:30,465,11.85,25.57,23.93,24.86,0.71,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:47:44,478,11.72,25.52,23.88,24.82,0.71,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:47:57,491,11.76,25.91,24.27,25.19,0.72,31,12,7.97,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:48:10,505,11.47,25.97,24.33,25.29,0.68,31,12,7.97,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:48:24,518,11.43,25.63,24.01,24.92,0.70,31,12,7.97,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:48:37,532,11.18,25.70,24.07,25.01,0.69,31,12,7.97,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:48:51,545,11.92,25.69,24.06,25.02,0.67,31,12,7.97,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:49:04,559,11.64,26.14,24.48,25.41,0.72,31,12,7.97,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:49:18,572,11.92,26.02,24.37,25.32,0.69,31,12,7.97,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:49:31,585,11.08,25.97,24.33,25.28,0.70,31,12,7.97,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark1,Dark,16:49:44,599,11.31,25.97,24.33,25.23,0.74,31,12,7.97,,,,,,,D1 STOP NOW,,,,,
Schizymenia,ccm,Low,2,Dark2,Dark,17:06:24,339,11.92,23.61,22.04,22.96,0.65,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark2,Dark,17:06:37,352,11.93,23.69,22.12,23.02,0.67,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark2,Dark,17:06:50,366,11.58,23.67,22.12,23.03,0.63,31,12,7.99,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark2,Dark,17:07:04,380,11.22,23.78,22.23,23.13,0.65,31,12,7.99,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark2,Dark,17:07:18,393,11.79,24.08,22.51,23.41,0.67,31,12,7.99,,,,,,,8.01,,,,,
Schizymenia,ccm,Low,2,Dark2,Dark,17:07:31,407,11.34,24.00,22.43,23.38,0.62,31,12,7.99,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark2,Dark,17:07:45,420,11.79,24.18,22.60,23.50,0.68,31,12,7.99,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark2,Dark,17:07:58,433,11.29,24.18,22.60,23.54,0.64,31,12,7.99,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark2,Dark,17:08:11,447,11.70,24.15,22.57,23.49,0.66,31,12,7.99,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark2,Dark,17:08:25,460,11.72,24.16,22.58,23.49,0.67,31,12,7.99,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark2,Dark,17:08:38,474,11.41,24.26,22.68,23.63,0.63,31,12,7.99,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark2,Dark,17:08:52,488,11.22,24.16,22.58,23.49,0.67,31,12,7.99,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark2,Dark,17:09:06,501,11.55,24.35,22.76,23.68,0.68,31,12,7.99,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark2,Dark,17:09:19,514,11.07,24.31,22.72,23.68,0.62,31,12,7.99,,,,,,,8,,,,,
Schizymenia,ccm,Low,2,Dark2,Dark,17:09:32,527,11.16,24.22,22.64,23.59,0.63,31,12,7.99,,,,,,,8,,,,,
Schizymenia,ccm,Low,2,Dark2,Dark,17:09:45,541,11.57,24.46,22.86,23.80,0.67,31,12,7.99,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark2,Dark,17:09:59,555,10.97,24.49,22.89,23.83,0.65,31,12,7.99,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark2,Dark,17:10:13,568,11.76,24.56,22.96,23.92,0.65,31,12,7.99,,,,,,,7.99,,,,,
Schizymenia,ccm,Low,2,Dark2,Dark,17:10:26,582,11.42,24.62,23.01,24.00,0.62,31,12,7.99,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark2,Dark,17:10:40,595,11.47,24.65,23.04,23.98,0.67,31,12,7.99,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Dark2,Dark,17:10:53,609,11.03,24.84,23.22,24.16,0.67,31,12,7.99,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Light,Light,16:55:24,326,12.22,23.87,22.34,23.20,0.67,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Light,Light,16:55:37,339,12.48,23.68,22.16,23.03,0.64,31,12,7.98,,,,,,,Dark2 START NOW8,,,,,
Schizymenia,ccm,Low,2,Light,Light,16:55:50,353,12.44,23.94,22.40,23.33,0.61,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Light,Light,16:56:04,366,12.05,23.40,21.90,22.76,0.65,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Light,Light,16:56:17,380,12.18,23.42,21.91,22.78,0.64,31,12,7.98,,,,,,,8.06,,,,,
Schizymenia,ccm,Low,2,Light,Light,16:56:31,393,11.89,23.44,21.93,22.82,0.62,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Light,Light,16:56:44,407,12.12,23.21,21.72,22.59,0.62,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Light,Light,16:56:58,420,11.83,23.23,21.74,22.61,0.62,31,12,7.98,,,,,,,8.06,,,,,
Schizymenia,ccm,Low,2,Light,Light,16:57:11,434,12.12,22.73,21.27,22.11,0.62,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Light,Light,16:57:25,447,11.90,22.75,21.29,22.12,0.63,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Light,Light,16:57:38,460,12.14,22.76,21.30,22.13,0.63,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Light,Light,16:57:51,473,12.26,22.90,21.43,22.29,0.61,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Light,Light,16:58:04,487,12.33,22.93,21.43,22.27,0.67,31,12,7.99,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Light,Light,16:58:18,500,12.43,22.83,21.34,22.21,0.62,31,12,7.99,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Light,Light,16:58:31,514,12.53,22.79,21.30,22.18,0.62,31,12,7.99,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Light,Light,16:58:45,528,12.38,22.63,21.15,21.98,0.65,31,12,7.99,,,,,,,8.07,,,,,
Schizymenia,ccm,Low,2,Light,Light,16:58:59,541,12.16,22.69,21.21,22.06,0.62,31,12,7.99,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Light,Light,16:59:12,555,12.48,22.58,21.11,21.96,0.61,31,12,7.99,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Light,Light,16:59:26,569,12.36,22.29,20.81,21.69,0.60,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Light,Light,16:59:40,583,12.36,22.28,20.80,21.67,0.62,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Light,Light,16:59:54,596,12.50,22.08,20.62,21.46,0.61,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,Low,2,Light,Light,17:00:07,609,12.54,22.13,20.66,21.53,0.59,31,12,8,,,,,,,8.08,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:42:21,193,9.38,21.14,19.82,20.55,0.60,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:42:31,204,9.00,21.44,20.10,20.85,0.59,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:42:42,214,9.21,21.27,19.95,20.67,0.60,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:42:52,224,9.09,21.35,20.02,20.75,0.60,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:43:02,235,9.35,21.40,20.06,20.80,0.60,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:43:13,245,9.38,21.55,20.20,20.94,0.60,31,12,7.96,,,,,,,7.95,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:43:23,256,9.23,21.60,20.25,20.99,0.61,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:43:34,266,9.16,21.42,20.09,20.82,0.60,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:43:44,277,9.18,21.40,20.07,20.80,0.60,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:43:55,287,9.16,21.55,20.21,20.96,0.60,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:44:05,297,8.95,21.42,20.08,20.82,0.60,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:44:15,307,9.17,21.47,20.13,20.86,0.60,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:44:25,317,9.17,21.50,20.16,20.89,0.60,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:44:35,327,8.62,21.40,20.07,20.81,0.59,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:44:45,338,8.96,21.63,20.28,21.03,0.61,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:44:56,349,9.23,21.24,19.91,20.63,0.61,31,12,7.96,,,,,,,7.97,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:45:07,359,9.10,21.41,20.07,20.81,0.60,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:45:17,369,8.78,21.64,20.29,21.04,0.60,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:45:27,378,9.10,21.27,19.95,20.68,0.60,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:45:36,389,8.43,21.53,20.19,20.94,0.59,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:45:47,399,8.76,21.59,20.25,21.00,0.59,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:45:57,409,8.65,21.43,20.10,20.84,0.60,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:46:07,420,8.96,21.56,20.21,20.95,0.61,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:46:18,431,8.74,21.67,20.32,21.07,0.60,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:46:29,441,8.75,21.33,20.00,20.73,0.60,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:46:39,451,7.83,21.62,20.27,21.04,0.58,31,12,7.96,,,,,,,7,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:46:49,462,8.49,21.68,20.33,21.08,0.60,31,12,7.96,,,,,,,7.96,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:47:00,472,8.37,21.34,20.01,20.75,0.59,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:47:10,482,8.70,21.54,20.19,20.94,0.60,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:47:20,492,8.78,21.78,20.42,21.18,0.60,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:47:30,502,8.56,21.79,20.43,21.19,0.60,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:47:40,513,8.77,21.44,20.10,20.84,0.60,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:47:51,523,8.25,21.42,20.08,20.83,0.59,31,12,7.96,,,,,,,7.96,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:48:01,534,8.59,21.52,20.18,20.93,0.59,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:48:12,544,7.96,21.36,20.02,20.78,0.58,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:48:22,554,8.25,21.49,20.15,20.90,0.59,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:48:32,564,8.39,21.64,20.29,21.04,0.59,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:48:42,574,8.59,21.33,20.00,20.74,0.60,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:48:52,585,8.10,21.60,20.25,21.01,0.59,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:49:03,595,8.13,21.95,20.58,21.36,0.59,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:49:13,605,8.30,21.85,20.48,21.25,0.60,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:49:23,616,8.37,21.79,20.45,21.19,0.60,31,12,7.95,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark1,Dark,11:49:34,626,8.24,21.88,20.54,21.29,0.60,31,12,7.95,,,,,,,7.96,,,,,
Schizymenia,ccm,Low,3,Dark2,Dark,12:04:51,219,8.21,20.62,19.27,20.05,0.57,31,12,7.99,,,,,,,7,,,,,
Schizymenia,ccm,Low,3,Dark2,Dark,12:05:02,229,8.11,20.48,19.17,19.92,0.56,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark2,Dark,12:05:12,239,8.08,20.56,19.24,20.00,0.56,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark2,Dark,12:05:22,249,8.03,20.59,19.27,20.02,0.57,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark2,Dark,12:05:32,259,8.06,20.78,19.45,20.22,0.56,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark2,Dark,12:05:42,269,8.18,20.63,19.30,20.07,0.56,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark2,Dark,12:05:52,279,8.14,20.62,19.30,20.06,0.56,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark2,Dark,12:06:02,289,7.91,20.78,19.44,20.22,0.56,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark2,Dark,12:06:12,300,8.00,20.67,19.34,20.11,0.56,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark2,Dark,12:06:23,310,7.57,20.72,19.38,20.16,0.56,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark2,Dark,12:06:33,320,7.50,20.47,19.16,19.92,0.55,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark2,Dark,12:06:43,331,7.58,20.67,19.34,20.11,0.55,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark2,Dark,12:06:54,341,7.69,20.82,19.48,20.26,0.56,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark2,Dark,12:07:04,351,8.01,20.95,19.60,20.39,0.56,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark2,Dark,12:07:14,361,8.23,20.94,19.59,20.37,0.57,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark2,Dark,12:07:24,371,7.85,20.94,19.60,20.38,0.56,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark2,Dark,12:07:34,382,8.09,20.90,19.56,20.33,0.57,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark2,Dark,12:07:45,392,8.02,20.87,19.53,20.30,0.57,31,12,7.98,,,,,,,8.04,,,,,
Schizymenia,ccm,Low,3,Dark2,Dark,12:07:55,402,7.85,21.00,19.65,20.44,0.57,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark2,Dark,12:08:05,412,7.98,21.04,19.69,20.47,0.57,31,12,7.98,,,,,,,,,,,,
Schizymenia,ccm,Low,3,Dark2,Dark,12:08:15,422,7.75,21.25,19.88,20.68,0.57,31,12,7.98,,,,,,,,,,,,
